# gameid,levelid,screen,fingerprint
18612,11C,2,v1:00000000000000000000000000000000008c5f7f5b007b0000000000000000000000008c000000000000000007000000000000000000000000000000000000000000008c7b0000000000008c8d5f00000000000000000000000000007e5b005800008c5f00000000000000008c8d8e5a000000008c8d8e8d00000000005c005b000000000000000000000000001b7c5900000000007c7b0000000000008c8d5c0000008c7b7e5f7f000000000000000000000000000000000000000000000000000000000000000000000000000000008d0000000000000000000000000000007f000000000000000000000000000000000000000000704d6d50600000000000000000000000000000006100000000000000000000000000000062000000000000000000000000000000630000000000000000000000000000006400000000000000000000000000000065000000000000000000000000000000660000000000000000000000000000006700000000000000000000000000000068000000000000000000000000000000690000000000000000000000000000006a0000000000000000000000000000006b0000000000
18612,11C,3,v1:000000724f5f00006f526200000000000700000000608c5800006300007b5f00000000000061005a00006400005b007c00000000000000008c7c8e8f90919293000000000000000000006600005b000000007b8d0000000000006700000000000000000000000000005868007c0000000000000000000000000069007e000000798d00000000000000000000000000000000000000000000005b00000000000000000000000000000000001b8d000000000000008c7b5f6f007f8d0000000000000000000000007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18612,11C,4,v1:0000724f6f526200000000000000724f005f7f7c7c8d8e00008c8d8e7b5b0058580000007e00640000007c5b0000005a5a0000008d00650000007e00007cf0005f7f0000000066000000005b000000000000000000006700000000000000000000000000000068008c8d00007b5800000000000000006900005a00007c5a0000000000000000000000008c7b7e008c5f8c5f7ff010000000000000000000000000008c8d8e8d00000000000000000000000000000000000000000000000000000000005f7f00000000000000000000008c8d00005b0000000000000000000000005a00000000000000000000000000000000704d6d5060000000704d6d50704d0000000000006100000000000000000000000000000062000000000000000000000000000000630000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18612,11D,0,v1:42434445464748494a4b4c4d4e4f5051b9babbbcbdbebfc0c1c2c3c4c5c6c7c8303132333435363738393a3b3c3d3e3fa7a8a9aaabacadaeafb0b1b2b3b4b5b61e1f202122232425262728292a2b2c2d95969798999a9b9c9d9e9fa0a1a2a3a40c0d0e0f101112131415161718191a1b838485868788898a8b8c8d8e8f909192fafbfcfdfeff000102030405060708097172737475767778797a7b7c7d7e7f80e8e9eaebecedeeeff0f1f2f3f4f5f6f7424344454625262728292a2b4243442525262728292a1010b21010121314151610b11010b2b3201122201122232425261141201122233012323012323334353625262728323340134240134243444546130040134243501452501452535455561400501452536015626015626364656625006015626364166640434243444546160000160000000000431452535455561400000000000000006015ac6364656615000042430000000000160000000000b2c000252600000000ac00004243000000630010101213141516171881821b1cb2c06420112223242526272860622b2c00636425263233343536373861633b3c00656600000203040506070881820b0c
18612,11D,1,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004225262728292a2b2c2d2e4243000002030405060708090a0b0c0d0e0f100112131415161718191a1b1c1d1e1f20022223242526b2c029b22b2c2d2e2f3003323334c0363763643a3b433d3e3f400442434463644765664a4b4c4d4e4f5005525354656657b2b3b4c05c5d5e5f200622232467682728292a63644022423012323334696a3742433a656650235240134243446b6c4725264ac04c4344625014525354c0645710101213141516176015626364636467201122232425262700160000006566003012323334353637000000000067680040134243444546470000000000696a00501452535455565700000000006b6c006015626364656667
18612,11D,2,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000252627284243252625262728292a2b2c2d000002030405061010b21314230000020304050607080920112223242525261213141516171819301232333435101012131415161718194013424344452011222324252627282950145253545530123233343536373839601562636465404342434445464748490016ac000000501452535455565758590000000000006015626364656667686900000042430000160000000000000000ac00008182000000000042430000000000000060620000000000252600000000000000616300000000002020222324250000008182000000000030213233343500000060620000000000402242434445
18612,11D,3,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042434445464748252627282942431025262728292a2b2c2d10311013141511b20000b2b3b4b52020203211702425120025261213141530212526277134351000c0022223242540224344452544451100636432333435502350511470545512006566424344454344606115256465700067685253545570257273164376772500696a00000000002600000000000043006b6c00000102000000000000000016006d6e00030405000042000000000000006f7000060708000025000000000000007172000000000000704243444546000073740000000000002581828384850000757600000000424370606260626000007778000000002526716163616361
18612,11D,4,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002526272800000000000000252600000000202022232425262728292a2b000000003021b2b3b40031000304050600000042402242434425262713141516000000252627525354202102232425260000004344456263643031033334353600000000702572737440410443444546000000000026000000505105535455564200000000000000000000060000003025000000000000000000007000000043260000000000420000004271000000500000000000002500000025260000006000000000000070000000101012131415000042434400710000002011224224256200818283002500000025263225343563006034620070000000000002700405
18612,11D,5,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042434445464748494a4b4c4d4e4f1025262728292a2b2c2d2e2f3031323311b21010b20000b2b3b4b5b6b7b8101012002011222526121314151617182011000025263243442223242526272825260100000002300332333435363738434410002526c3400442434481464748501411004344c450055253543456575860151200300332330635363735393a3b3c161300400442434445464781494a4b4c4d1400500552535455565734595a5b5c421500000600000000000035000000002516000042430000000000810000000070000000818200000042003400000000250000006062000000250035000000007000000061630000007000810000000071
18612,11D,6,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025262728292a2b2c2d2e2f3031323334b2b31010b2b3b4b5101086131010b2b300002011222324252011010203119723000030123233343525260405062a9a3300000000020304054043070800000203000025261213141550140a0b25262728000010111213141560150d0e4302222300002021222324252616101130033233000030313233343536371314400442430000434442434445464716175005525300005051525300010257191a1b065c5d0000606162630304056768696a6b706d000000160000060708000000000025000000000000000000710000000000700000000000000000002500000000007100
18612,11D,7,v1:0000000000000042434445464748494a000000000000005f6061626364656667000000000000007c7d7e7f808182838400000000000000999a9b9c9d9e9fa0a100000000000000b6b7b8b9babbbcbdbe00000000000000d3d4d5d6d7d8d9dadb00000000000000f0f1f2f3f4f5f6f7f8000000000000000d0e0f101112131415000000000000002a2b2c2d2e2f303132000000000000004748494a4b4c4d4e4f000000000000006465666768696a6b6c000000000000000000000000000000000000000000000000000000000000000000101112131415b270b2191a1b1c1d1e00202122232425267128292a2b2c2d2e0025262728292a2b2c38393a3b3c3d3e0010111213000102700405060708090a00202125262728292a1415161718191a4325263233204344702425262728292a0040414243303132253435363738393a0050515253404142434445464748494a0060616263505152535455565758595a818216191a1b06002c2d2e2f30314243606162000000000000000000502c2d2e636465000000000000000000424300008182830000000000000042002526000060000000000000000000250000000203
18612,11D,8,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025262728292a2b2c2d2e42432526272829b2b3b4b5b6b7b87071727300303132b20000000000000071b2303100333435000000000000000025003334002526270000000042000000430071720030313200000000250000000000303100333435000000007000000000003334002526270000000071000000420025260043000002030405060708090a0b7000000010011213141516b2b1b21a1b71100000200222232425262741292a2b25200000300332333435363742393a3b3c300000400442434445464748c2c6c2c3c4000050055253545556575859705b5c500000000600000000710042007100000000000000000000002500430025000000
18612,11D,9,v1:00000000303242434445464748494a300000000031334b4c4d4e4f50515253310000000032345455565758595a5b5c320000000071725d5e5f60616263646571000000003032666768696a6b6c6d6e300000000031336f70717273747576773100000000323478797a7b7c7d7e7f8032000000007172818283848586878889710000000030328a8b8c8d8e8f90919230000000003133939495969798999a9b310000000032349c9d9e9fa0a1a2a3a4320000000025262728292a2b2c2d2e2f3000424344303280434445464748803032004546473133814b4c4d4e4f508131330048494a323482535455565758823234000000000000835b5c5d5e5f6083717200000023303284636465666768843032000000003133816b6c6d6e6f7081313300001c0032348673747576777886323400001d007172877b7c7d7e7f8087717201b2b1b2303288838485868788883032020041003133818b8c8d8e8f908131330300420032348a9394959697988a32340400000071728b9b9c9d9e9fa08b71720500000030328ca3a4a5a6a7a88c3032c0000000313381abacadaeafb08131336300000032348eb3b4b5b6b7b88e3234
18612,11D,10,v1:3242434445464748494a4b4c4d4e3032334f505152535455565758595a5b3133345c5d5e5f606162636465666768323400696a6b6c6d6e6f707172737475717232767778797a7b7c7d7e7f808182303233838485868788898a8b8c8d8e8f313334909192939495969798999a9b9c3234009d9e9fa0a1a2a3a4a5a6a7a8a9717232aaabacadaeafb0b1b2b3b4b5b6303233b7b8b9babbbcbdbebfc0c1c2c3313334c4c5c6c7c8c9cacbcccdcecfd0323425262728292a2b2c2d2e2f303132333480434445804748494a4b804d4e4f80308152535481565758595a815c5d5e8131824344458271727374758243444582328343447172000102230001024243837184717200000102030405000102038405717200000708090a0b0c0c0d0e0f1011000001020e0f0611121318191a1b1c1d303132333435363738392425262730313a3b3c3d3e3f40414243303132333a3b4445464748494a4b4c4d3c3d1c3f44454e4f505152535455565748491d4b4e4f58595a5b5c5d5e5f6061b1b2b3b4585962636465666768696a6b4100010262636c6d6e6f707172737475b208090a6c6d767778797a7b7c7d7e7f0071a5717677
18612,11E,0,v1:00000000eeeff0f1f2f3f42bf6f7f8f9000000000000dedf1c000000cdcb003c0000000000decf0000000000c9c8003e0000000000df4800000000ccc8ddde400000000000db1b0000002ccdcb0000420000000000dcdb00000000ccc80000440000000000dddedfe00000cacb000046000000000000de4800000000cdcb0048000000000000dc490000002bccc8004a000000000000de4a00000000cdcb004c0000000000dedf00000000002ccd004e0000000000dcce000000000000c900500000000000dedf1c0000000000cd00520000000000df490000000000002c00540000000000004a0000000000000000560000000000db1b0000000000000000580000000000dcdb0000000000002b005a0000000000dddedb0000000000cc005c000000000000dedf00000000ccc8005e0000000000dedf1c00000000cdcb00600000000000dcdb000000002bccc800620000000000dedf00000000ccc8ddde640000000000df0000000000cdcb0000660000000000db1b0000000000cdcb00680000000000df0000000000002ccd006a0000000000ce47000000000000c9006c0000000000dcdb1b00000000ccc8006e
18612,11E,1,v1:000000ee0000ee0000ccee00000000000000000000000000000000000000000000000000000000000000000000000000db0000eeeff0f1f2f3cdeedf1cf1f2f3000000001d00001d0000001d00000000df1c00001ec8001e00cc001edb0000a700000000cdcb001f2ccd001fdf00000058485a002ccd004a585a00201c000000000000000000000000000021000000001b00000000cc001c0000ef00000000000000000000cd00000000000000000000000000001d00000000000000000000001c0000001ef400000000000000000087000000ef00a7ef000000000000000000000000070000d400000000d407000000000000ed0000ed000000000000000000000000ee1d00eeeff0f1f2f3f4f50000000000ef1ecc000000000000000000980000000000cd000000000000000000001b000000002c00000000ed1b000000f4db0000000000001d0000ee1d00000000da0000000098001e0000001e000000eddf0000000000003e3f00001f000000001c000000008700404100002000000000000000000000ef424300ee21da1b00ee00000000fcfeff4445000022df0000000000000000000146470000231c0000ef
18612,11E,2,v1:ee000000ee00000000ee0000000000000000000000000000000000000000000000000000000000000000000000000000eededf1ceeef00002ceeda1cf1f2f3f4001d0000001d00000000df0000002bccef1e00f4ef1e00000000ce1d000000cae91f0000001f00008700dc1e0000009844454600002000000000de1f00ed0000000000000000000098004a485aee4a0000000000000000000000000000000000e9000000000000000000db0000ef0096ed0000f4ed000000a700df2b00000000ee1d0000ee00000000001d0000000000ef1e00f4ef00000000ef1e00000000f4001f000000d4fb0000001f0000000000ed000000ed00000000ed20000000002bee1df0f1eeeff0f1f2f31d0000000000001e0000001b000098ef1e0000000000001f2bcc00db000000001f00000000000000ccc800df00000000200000edf5f600000000001ded000000210098eeef00ef00cdcb00dbee1b00002200a70000000000000000000000000000000000000000000000000000000000000000000000000000eeeff0ef000000000000ef00001d0000000000000000000000000000001e000000000000000000000000000000
18612,11E,3,v1:ee0000000000000000ee0000ee00ccdb0000000000000000000000000000000000000000000000000000000000000000eeeff0f1f2f3f4f5f6f7efa6f1dddadf00dedf0000000000a800db000000dcdb00cf1d00000000000000cf1d0000decf00db1e0000000000a700003400dedf0000da1f000000000000ef003536da1c0000df2000000000000000000000df0000001c210000ed00000000000000db00000000220000eeeff00000000000df000000002300870000000000ed36001c000000000000fb0000000088ee1d00000000ef00000000ef00000000eff4ef00000000d4fb000000d4fb0000000000d40000ed00000098ed00000000edf4ed000000ef000000a7eeeff0f1f2f3f4ee000000000000000000db000000efe9ef000000000000008600df00000000000000000000000000fc00db000000000000000000000000000000da1b0000000000000000f4ed1bedf400dcdb000000ccdb000000000000eeef001d00000000000000000000000000f4ef1e0000cddf2ccddf0000cceeeff000001f000000000000000000cd0000000000200000ed000000000000000000000000210000eeef0000000000
18612,11E,4,v1:000000000000ee00ee0000000000ee000000000000000000000000000000000000000000000000000000000000000000df1c00000098eeefeedcdb1bf2ccf4f50000000000cc008700dedf0000cd00001d00000000ca000000cf1d000000001d1e000000002c009900db1e2ccdcb001e1f00000000000000004a485a4a00001f20000000000000484900200000000020210000ed0000ef2c00db0000008600210000f4eeeff000a700dcdb1b0000002200ed00000000009800dedf0000a8002300ee1d000000000000cf1d000000002400eff4ef00000000ef1c1e0000f4ef2500000000d40000d400001f000000002600edcced00000000ed0020000099ed27a7eeeff0f1f2f3f4f5f6f7f8485aee28000000000000009600000000000000290000870000000000ef00000000f4ef2a0000ce00000000fb000000000000002b98001d0000000000000000fb000000002b00cd001b00000000000000000000fb00003e3f00000000000000000000000000004041000000000000000000000000000042430000001c000000000000ed00000044450000000000ed00000000eeef000046470000000000eeef0000000000
18612,11E,5,v1:000000000000000000000000000000ee000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ccc8ee0000000000000000000000002ccdcb000000000000000000000000000000ca0000fb0000000000000000000000004656000000000000000000000000000000eefb00f4ed1b000000ed00000000000000000097eedbf0f100eeef00000000000000000000df00002b00a6ed000000a80000008800ce1d000000c9eef500002c0000000000df1e000000cd000000000000000000ef001f000000f4ef00000000ef0000690000200000000000d4ac000000000000eddb1b0000002bed00000000ed000096ee4a585a4a485aeeeff0f1f2ee0000000000000000000000ed0000000000000000dddedf00009600eeeff0a90000009800dedf1c00002b000000fb00ef0000ea00ce1d0000000000000000000000000000df1e00000098ef000000fb0000000000001f000000000000000000000000000000200000000000000000000000002cef00210000000000ef00000000000000000000000000000000000000000000000000000000ed00000000000000
18612,11F,0,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006a6b6c6d6e6f7071727374757677786c342925351c4a3419232223222333323318192319234b22230a0b0c212008092122230a0b214c21200809210000200a002008090a004d0000200900001b00000000202100004e1c0000000000000000000000001cfb4f00000000000000000000001b0000004a000000000000000000000000000000000000000000000000000000000000004a0000000000000000000000000000000000000000f400000000aa00000000004afc000000ba000000000099000000880098000000bb00f4000000ff3300fdfe4bff000000bcf4baf4f5f60f35360d0e5b0f000000bd7abb5d00001037380e104b10000000be7bbc6d0000
18612,11F,1,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006a6b6c6d6e6f7071727374757677786c32224a18237b32227b203233324a322220214b1a0b7c08217c000000204b200800004c20087d09007d001c00004c00091b004d00207e00007eab0000004d000000004e00007f1c007f000000fb4e000000004a00008000007c000102034fab0600000000aa810000000708090a500c0df4004a0000820000000e0f10115113147a000000007c000000000000005200007b004a0000f5000000000000005300007c0000000000000000000000005400007d004a000000000000f4f5f6005500007e00000000000000005d0000f45600007f004afc00000000006d6e6fba570000800000000000000000707172bb580000
18612,11F,2,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006a6b6c6d6e6f7071727374757677786c34194a187b352333323320321934224a221a4b227c23090a210000202120084b21204c0a7d21200a001c00000000204c00004d217e00000000000000001b004d00004e007f001b00000000000000004e00004f0080000000000000000000004f0000500081ab0000000000890000005000005100820000000000fd0000000051ab0052007c00000000000d0e0f00005200005300f50000000000101112000053000054000000ab0000001314150000540000550000000000000016171800005500fb5600ab0000000000191a1b000056000057000000000000001c1d1e000057000058000000000000001f2021000058
18612,11F,3,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006a6b6c6d6e6f7071727374757677786c187b227b2a353418347b7c7b184a2425237c097c1b1c1d23227cf57c194b1c1d0a7d217d23192315167daa7d234c2021217e007e0809210a217c000102030405007f007f2021000000000f10111213140080008000001c0000000000004f2109fc7c0081ab00000000000000fb50000000f5007c000000000000000000510000000000000000000000000000005200000000000000000000f4000000005300000000000000000000ba000000005400003800000000000000bb000000005500004900000038000000bcf4f4f400560000bb00000000000000bd7a7a7a00570000bc0000007b000000be7b7b7b00580000
18612,13B,0,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022232425262728292a2b2c2d2e2f303152535455565758595a5b5c5d5e5f6061000000000000000065000000610000000000000000000000610000006300000000000000000000006300000065000000000000000000000065009e0063009e0000000000000000005a5b5c5d5e5f606100000000000000adaeafb0b1b2b3b4b50000000000000021222324252627282923cbcccd2122231e1f20212223242526371112131415161314151415162e2f301718191a1b1c1d191a1b1b1c1d38393a1e1f20212223241f2021222324414243
18612,13B,1,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063000000650000006100000063000000650000006300000063000000650000006100000065000000650000006100000063009a0061009a00630026006300260000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
